NU_ANO_CENSO,CO_UF,NO_MUNICIPIO,CO_IES,NO_CURSO,CO_CURSO,QT_VG_TOTAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_VESTIBULAR,QT_ING_ENEM,QT_ING_AVALIACAO_SERIADA,QT_ING_SELECAO_SIMPLIFICA,QT_ING_VG_REMANESC,QT_ING_0_17,QT_ING_18_24,QT_ING_25_29,QT_ING_30_34,QT_ING_35_39,QT_ING_40_49,QT_ING_50_59,QT_ING_60_MAIS,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_0_17,QT_MAT_18_24,QT_MAT_25_29,QT_MAT_30_34,QT_MAT_35_39,QT_MAT_40_49,QT_MAT_50_59,QT_MAT_60_MAIS,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_0_17,QT_CONC_18_24,QT_CONC_25_29,QT_CONC_30_34,QT_CONC_35_39,QT_CONC_40_49,QT_CONC_50_59,QT_CONC_60_MAIS,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_SIT_DESVINCULADO,QT_SIT_TRANSFERIDO,QT_SIT_FALECIDO,SG_IES
2021,41.0,Curitiba,14403,Medicina Veterinária,1332626,119.0,45.0,34.0,11.0,22.0,10.0,0.0,4.0,9.0,0.0,38.0,3.0,0.0,3.0,1.0,0.0,0.0,32.0,1.0,7.0,0.0,0.0,5.0,150.0,110.0,40.0,0.0,120.0,13.0,4.0,5.0,8.0,0.0,0.0,115.0,3.0,24.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,CESUMAR
2021,41.0,Curitiba,14403,Nutrição,1322328,113.0,36.0,31.0,5.0,21.0,1.0,0.0,3.0,11.0,1.0,25.0,0.0,5.0,5.0,0.0,0.0,0.0,29.0,1.0,4.0,0.0,0.0,2.0,117.0,99.0,18.0,1.0,70.0,12.0,11.0,10.0,9.0,4.0,0.0,90.0,1.0,16.0,2.0,0.0,8.0,38.0,33.0,5.0,0.0,23.0,4.0,2.0,3.0,5.0,1.0,0.0,26.0,0.0,7.0,0.0,0.0,5.0,31.0,1.0,0.0,CESUMAR
2021,41.0,Curitiba,14403,Odontologia,1305049,141.0,90.0,67.0,23.0,52.0,19.0,0.0,10.0,9.0,0.0,56.0,14.0,7.0,7.0,6.0,0.0,0.0,53.0,1.0,15.0,2.0,0.0,19.0,383.0,293.0,90.0,0.0,226.0,71.0,42.0,26.0,16.0,2.0,0.0,278.0,12.0,46.0,10.0,0.0,37.0,74.0,60.0,14.0,0.0,39.0,14.0,7.0,13.0,1.0,0.0,0.0,56.0,2.0,8.0,1.0,0.0,7.0,42.0,3.0,0.0,CESUMAR
2021,41.0,Curitiba,14403,Pedagogia,1322330,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,41.0,39.0,2.0,0.0,30.0,6.0,0.0,3.0,2.0,0.0,0.0,24.0,1.0,8.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,CESUMAR
2021,41.0,Curitiba,14403,Processos Gerenciais,1205782,115.0,22.0,12.0,10.0,11.0,2.0,0.0,0.0,9.0,0.0,8.0,6.0,4.0,0.0,2.0,2.0,0.0,13.0,0.0,5.0,0.0,0.0,4.0,44.0,22.0,22.0,0.0,18.0,11.0,6.0,2.0,5.0,2.0,0.0,31.0,1.0,6.0,0.0,0.0,6.0,18.0,9.0,9.0,0.0,8.0,4.0,2.0,2.0,2.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,2.0,33.0,3.0,0.0,CESUMAR
2021,41.0,Curitiba,14403,Psicologia,1322331,248.0,130.0,107.0,23.0,55.0,16.0,0.0,34.0,25.0,0.0,76.0,11.0,6.0,10.0,22.0,4.0,1.0,87.0,8.0,16.0,1.0,0.0,18.0,235.0,184.0,51.0,0.0,146.0,23.0,10.0,15.0,33.0,7.0,1.0,167.0,9.0,33.0,7.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,CESUMAR
2021,41.0,Curitiba,14403,Publicidade E Propaganda,1305052,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,8.0,7.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,CESUMAR
2021,41.0,Curitiba,18046,Radiologia,1206698,80.0,5.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,28.0,22.0,6.0,0.0,10.0,2.0,7.0,2.0,7.0,0.0,0.0,15.0,1.0,5.0,0.0,0.0,7.0,7.0,5.0,2.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,ILAPEO
2021,41.0,Curitiba,19196,Construção De Edifícios,1284615,35.0,20.0,9.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,8.0,2.0,0.0,0.0,9.0,3.0,6.0,0.0,0.0,2.0,24.0,7.0,17.0,0.0,1.0,6.0,3.0,8.0,5.0,1.0,0.0,12.0,2.0,7.0,1.0,0.0,2.0,6.0,2.0,4.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,IDD
2021,41.0,Curitiba,19404,Biomedicina,1264020,221.0,104.0,91.0,13.0,73.0,7.0,0.0,14.0,10.0,0.0,82.0,13.0,1.0,3.0,3.0,2.0,0.0,67.0,4.0,15.0,2.0,1.0,15.0,189.0,169.0,20.0,0.0,156.0,16.0,6.0,5.0,4.0,2.0,0.0,131.0,7.0,26.0,4.0,1.0,20.0,21.0,19.0,2.0,0.0,15.0,2.0,2.0,1.0,1.0,0.0,0.0,17.0,1.0,2.0,0.0,0.0,1.0,30.0,0.0,0.0,CESUMAR
2021,41.0,Curitiba,19404,Direito,1383573,283.0,177.0,91.0,86.0,71.0,22.0,0.0,36.0,48.0,0.0,97.0,18.0,21.0,16.0,16.0,7.0,2.0,122.0,9.0,27.0,1.0,0.0,18.0,260.0,138.0,122.0,0.0,146.0,26.0,26.0,28.0,23.0,7.0,4.0,183.0,13.0,42.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,CESUMAR
2021,41.0,Curitiba,19404,Estética E Cosmética,1264012,5.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,38.0,1.0,3.0,1.0,0.0,0.0,0.0,27.0,0.0,10.0,1.0,1.0,4.0,14.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,1.0,16.0,0.0,0.0,CESUMAR
2021,41.0,Curitiba,19404,Logística,1292322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,CESUMAR
2021,41.0,Curitiba,19404,Odontologia,1292320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CESUMAR
2021,41.0,Curitiba,21366,Direito,1441231,432.0,33.0,19.0,14.0,31.0,0.0,0.0,2.0,0.0,1.0,12.0,6.0,3.0,4.0,5.0,1.0,1.0,29.0,0.0,4.0,0.0,0.0,0.0,30.0,18.0,12.0,1.0,11.0,6.0,2.0,3.0,5.0,1.0,1.0,26.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FAEL CURITIBA
2021,41.0,Curitiba,353,Medicina,7705,141.0,141.0,87.0,54.0,120.0,11.0,0.0,0.0,10.0,0.0,126.0,11.0,2.0,2.0,0.0,0.0,0.0,126.0,1.0,7.0,7.0,0.0,0.0,803.0,449.0,354.0,0.0,574.0,185.0,28.0,10.0,6.0,0.0,0.0,743.0,2.0,28.0,29.0,0.0,1.0,103.0,59.0,44.0,0.0,33.0,61.0,6.0,1.0,2.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,FEMPAR
2021,41.0,Curitiba,1125,Ciências Biológicas,15192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIES
2021,41.0,Curitiba,1125,Geografia,105376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,FIES
2021,41.0,Curitiba,1125,"Naturoterapia, Com Ênfase Em Terapias Orientais",80208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0,4.0,0.0,2.0,4.0,4.0,4.0,7.0,5.0,1.0,17.0,1.0,0.0,0.0,0.0,9.0,8.0,7.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,FIES
2021,41.0,Curitiba,1125,Nutrição,15191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,22.0,8.0,0.0,6.0,7.0,5.0,3.0,4.0,4.0,1.0,25.0,1.0,1.0,0.0,0.0,3.0,5.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FIES
2021,41.0,Curitiba,1125,"Yoga, Ênfase Em Yogaterapia",80209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,2.0,0.0,3.0,2.0,1.0,2.0,5.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIES
2021,41.0,Curitiba,1714,Administração,47839,104.0,31.0,19.0,12.0,16.0,12.0,0.0,3.0,0.0,0.0,23.0,5.0,2.0,0.0,0.0,1.0,0.0,24.0,0.0,7.0,0.0,0.0,0.0,128.0,61.0,67.0,0.0,82.0,27.0,10.0,4.0,4.0,1.0,0.0,105.0,4.0,16.0,3.0,0.0,0.0,21.0,5.0,16.0,0.0,9.0,8.0,2.0,1.0,1.0,0.0,0.0,16.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,ESIC
2021,41.0,Curitiba,1714,Gestão Comercial,1169712,122.0,29.0,12.0,17.0,22.0,6.0,0.0,1.0,0.0,0.0,16.0,1.0,3.0,4.0,5.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,89.0,30.0,59.0,0.0,32.0,21.0,17.0,10.0,9.0,0.0,0.0,82.0,0.0,7.0,0.0,0.0,0.0,40.0,15.0,25.0,0.0,12.0,15.0,4.0,6.0,3.0,0.0,0.0,36.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,ESIC
2021,41.0,Curitiba,1714,Negócios Internacionais,1259996,127.0,36.0,22.0,14.0,20.0,16.0,0.0,0.0,0.0,0.0,29.0,4.0,1.0,1.0,1.0,0.0,0.0,27.0,0.0,9.0,0.0,0.0,0.0,90.0,51.0,39.0,0.0,70.0,14.0,3.0,1.0,2.0,0.0,0.0,77.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,ESIC
2021,41.0,Curitiba,2301,Pedagogia,1300312,52.0,8.0,8.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,38.0,36.0,2.0,0.0,22.0,7.0,3.0,2.0,3.0,1.0,0.0,28.0,2.0,0.0,4.0,0.0,4.0,13.0,12.0,1.0,0.0,6.0,2.0,1.0,1.0,2.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,FF
2021,41.0,Curitiba,2301,Psicologia,1406227,150.0,42.0,34.0,8.0,30.0,1.0,0.0,0.0,11.0,0.0,6.0,3.0,7.0,6.0,14.0,4.0,2.0,20.0,0.0,1.0,1.0,0.0,20.0,25.0,20.0,5.0,0.0,3.0,2.0,4.0,2.0,10.0,4.0,0.0,12.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,FF
2021,41.0,Curitiba,2301,Teologia,80246,52.0,16.0,3.0,13.0,15.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,7.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,10.0,35.0,8.0,27.0,0.0,4.0,3.0,7.0,7.0,7.0,7.0,0.0,22.0,0.0,2.0,0.0,0.0,11.0,8.0,3.0,5.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,0.0,FF
2021,41.0,Curitiba,2787,Biomedicina,91175,90.0,26.0,24.0,2.0,26.0,6.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,12.0,136.0,116.0,20.0,0.0,118.0,14.0,3.0,0.0,1.0,0.0,0.0,81.0,2.0,5.0,1.0,0.0,47.0,35.0,32.0,3.0,0.0,27.0,6.0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,1.0,1.0,0.0,18.0,1.0,2.0,0.0,FPP
2021,41.0,Curitiba,2787,Enfermagem,67989,90.0,29.0,29.0,0.0,24.0,7.0,0.0,0.0,5.0,0.0,22.0,5.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,1.0,1.0,0.0,8.0,119.0,110.0,9.0,0.0,91.0,13.0,7.0,5.0,2.0,1.0,0.0,82.0,2.0,9.0,1.0,0.0,25.0,27.0,22.0,5.0,0.0,21.0,3.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,FPP
2021,41.0,Curitiba,2787,Farmácia,99767,110.0,18.0,16.0,2.0,16.0,6.0,0.0,0.0,2.0,0.0,15.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,7.0,107.0,86.0,21.0,0.0,88.0,12.0,6.0,1.0,0.0,0.0,0.0,61.0,1.0,8.0,1.0,0.0,36.0,22.0,17.0,5.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,FPP
2021,41.0,Curitiba,2787,Medicina,1192237,112.0,103.0,72.0,31.0,93.0,19.0,0.0,0.0,10.0,0.0,87.0,11.0,5.0,0.0,0.0,0.0,0.0,55.0,0.0,13.0,3.0,0.0,32.0,606.0,441.0,165.0,0.0,431.0,141.0,32.0,1.0,1.0,0.0,0.0,444.0,4.0,29.0,11.0,0.0,118.0,59.0,33.0,26.0,0.0,20.0,34.0,4.0,0.0,1.0,0.0,0.0,49.0,1.0,0.0,2.0,0.0,7.0,8.0,0.0,0.0,FPP
2021,41.0,Curitiba,2787,Psicologia,1045443,110.0,37.0,30.0,7.0,35.0,7.0,0.0,0.0,2.0,0.0,31.0,0.0,3.0,0.0,2.0,1.0,0.0,20.0,1.0,4.0,3.0,0.0,9.0,213.0,175.0,38.0,0.0,147.0,34.0,11.0,6.0,7.0,7.0,1.0,132.0,3.0,12.0,2.0,0.0,64.0,32.0,30.0,2.0,0.0,17.0,11.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,20.0,8.0,0.0,0.0,FPP
2021,41.0,Curitiba,3509,Filosofia,98144,100.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,32.0,0.0,22.0,8.0,1.0,0.0,0.0,0.0,1.0,24.0,1.0,6.0,0.0,1.0,0.0,13.0,0.0,13.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,FAVI
2021,41.0,Curitiba,3509,Teologia,107678,100.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,3.0,11.0,0.0,2.0,3.0,5.0,2.0,1.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FAVI
2021,41.0,Curitiba,3536,Teologia,101526,40.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,47.0,20.0,27.0,0.0,16.0,21.0,9.0,1.0,0.0,0.0,0.0,43.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,FATEV
2021,41.0,Curitiba,4938,Teologia,5000737,353.0,29.0,1.0,28.0,5.0,5.0,0.0,0.0,19.0,0.0,12.0,9.0,6.0,1.0,1.0,0.0,0.0,18.0,4.0,7.0,0.0,0.0,0.0,55.0,3.0,52.0,0.0,15.0,23.0,10.0,2.0,3.0,2.0,0.0,39.0,4.0,11.0,0.0,0.0,1.0,9.0,1.0,8.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,
2021,41.0,Curitiba,13476,Filosofia,1352402,66.0,35.0,0.0,35.0,33.0,0.0,0.0,0.0,2.0,0.0,19.0,10.0,4.0,0.0,2.0,0.0,0.0,11.0,1.0,2.0,1.0,0.0,20.0,55.0,0.0,55.0,0.0,29.0,19.0,5.0,0.0,2.0,0.0,0.0,22.0,5.0,9.0,2.0,0.0,17.0,12.0,0.0,12.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,0.0,1.0,30.0,0.0,0.0,FASBAM
2021,41.0,Curitiba,13677,Automação Industrial,5001208,110.0,93.0,8.0,85.0,93.0,0.0,0.0,0.0,0.0,0.0,37.0,24.0,16.0,11.0,4.0,1.0,0.0,74.0,1.0,17.0,0.0,0.0,1.0,219.0,13.0,206.0,0.0,80.0,49.0,43.0,28.0,17.0,2.0,0.0,180.0,4.0,29.0,2.0,0.0,4.0,54.0,1.0,53.0,0.0,18.0,11.0,14.0,7.0,4.0,0.0,0.0,48.0,1.0,2.0,0.0,0.0,3.0,79.0,2.0,0.0,
2021,41.0,Curitiba,13677,Engenharia De Produção,1453943,85.0,21.0,8.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,1.0,1.0,0.0,0.0,18.0,1.0,2.0,0.0,0.0,0.0,21.0,8.0,13.0,0.0,17.0,2.0,0.0,1.0,1.0,0.0,0.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021,41.0,Curitiba,13677,Engenharia De Software,1469294,85.0,13.0,2.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,12.0,2.0,10.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021,41.0,Curitiba,13677,Engenharia Mecatrônica,1441141,115.0,53.0,4.0,49.0,53.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,2.0,0.0,0.0,0.0,0.0,44.0,1.0,6.0,0.0,0.0,2.0,80.0,7.0,73.0,0.0,68.0,10.0,2.0,0.0,0.0,0.0,0.0,69.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,
2021,41.0,Curitiba,13677,Engenharia Mecânica,1441144,115.0,57.0,6.0,51.0,57.0,0.0,0.0,0.0,0.0,0.0,42.0,7.0,3.0,2.0,3.0,0.0,0.0,45.0,1.0,9.0,0.0,0.0,2.0,87.0,7.0,80.0,0.0,64.0,13.0,5.0,3.0,2.0,0.0,0.0,69.0,2.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,
2021,41.0,Curitiba,13677,Engenharia Química,1454412,85.0,13.0,4.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,13.0,4.0,9.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021,41.0,Curitiba,13677,Fabricação Mecânica,1060125,100.0,37.0,3.0,34.0,37.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,4.0,2.0,4.0,0.0,0.0,31.0,1.0,4.0,1.0,0.0,0.0,100.0,13.0,87.0,0.0,48.0,16.0,12.0,12.0,12.0,0.0,0.0,84.0,2.0,11.0,1.0,0.0,2.0,26.0,3.0,23.0,0.0,7.0,4.0,5.0,6.0,4.0,0.0,0.0,22.0,1.0,1.0,0.0,0.0,2.0,43.0,3.0,0.0,
2021,41.0,Curitiba,14784,Design De Interiores,5001533,95.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021,41.0,Curitiba,14784,Design De Moda,1107739,103.0,10.0,7.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,47.0,43.0,4.0,0.0,15.0,18.0,6.0,4.0,4.0,0.0,0.0,34.0,1.0,3.0,0.0,1.0,8.0,23.0,22.0,1.0,0.0,7.0,8.0,4.0,3.0,1.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,6.0,5.0,0.0,0.0,
2021,41.0,Curitiba,14784,Engenharia Automotiva,1383017,75.0,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,3.0,75.0,1.0,74.0,1.0,64.0,4.0,4.0,0.0,2.0,0.0,0.0,44.0,1.0,7.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,
2021,41.0,Curitiba,14784,Engenharia De Energias,1383022,75.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,20.0,5.0,15.0,0.0,10.0,3.0,3.0,2.0,1.0,1.0,0.0,12.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
